cdCartaConsulta,nmProjeto,sgProjeto,nmSetor,nmSujeito,Regiao,nmUnidadeFederal,nmAbrangenciaNacional,TipoFinanciamento,sgFonte,VlDolar,CpVlDolar,sgMoeda,deFase,dtRecebimento,dtValidadeRecomendacao,dtReuniaoNegociacao,dtAprovDiretoria,dtAprovacaoSenado,nuResolucaoSenado,dtAssinatura,nuoperacao,dtPrimeiraAmortizacao,dtUltimaAmortizacao,dtUltimoDesembolsoOriginal,dtUltimoDesembolsoVigente,ano_recebimento
59321,PROGRAMA DE DESENVOLVIMENTO MUNICIPAL INTEGRADO DO ESTADO DO RIO GRANDE DO SUL - CAÇAPAVA DO SUL,Promun - Caçapava,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CAÇAPAVA DO SUL - RS,SUL,Estado do Rio Grande do Sul,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,,11097500.0,R$,Arquivado,2006-01-13 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2006
59334,PROGRAMA DE DESENVOLVIMENTO MUNICIPAL E URBANO DA BACIA DO RIO GRAVATAÍ - RS,Gravataí - Cachoeirinha,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CACHOEIRINHA - RS,SUL,Estado do Rio Grande do Sul,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,13074000.0,4358000.0,US$,Arquivado,2006-01-20 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2006
59398,PROJETO  DE MELHORIA E AMPLIAÇÃO  DA INFRA - ESTRUTURA URBANA DE CACHOEIRINHA - RS,PROJETO CACHOEIRINHA - RS,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CACHOEIRINHA - RS,SUL,Estado do Rio Grande do Sul,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,FONPLATA,8910000.0,8910000.0,US$,Repagamento,2006-09-01 00:00:00,1900-01-01 00:00:00,2008-03-28,2008-08-01,2008-08-26,47/2008,2009-01-23,BR-15/2008,2009-01-23 00:00:00,2029-10-23 00:00:00,2014-01-23 00:00:00,2014-01-23 00:00:00,2006
61248,PROGRAMA DE RESILIÊNCIA URBANA E INOVAÇÃO NA GESTÃO DE RISCOS CLIMÁTICOS DE CACHOEIRINHA/RS - DESENVOLVIMENTO CACHOEIRINHA,Desenvolvimento Cachoeirinha ,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CACHOEIRINHA - RS,SUL,Estado do Rio Grande do Sul,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,AIIB,70520000.0,17630000.0,US$,Em preparação,2024-10-31 00:00:00,2026-12-18 00:00:00,,,,,,,,,,,2024
59422,PROGRAMA INTEGRADO DE DESENVOLVIMENTO URBANO E INCLUSÃO SOCIAL DO MUNICÍPIO DE CACHOEIRO DE ITAPEMIRIM - ES,PROGRAMA CACHOEIRO DE ITAPEMIRIM,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CACHOEIRO DE ITAPEMIRIM - ES,SUDESTE,Estado do Espírito Santo,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,19415000.0,22350000.0,US$,Arquivado,2006-11-10 00:00:00,2012-01-08 00:00:00,,,,,,,,,,,2006
61004,PROGRAMA DE DESENVOLVIMENTO SUSTENTÁVEL E DE INCLUSÃO SOCIAL DO MUNICÍPIO DE CACHOEIRO DE ITAPEMIRIM,PRODESUS,DESENVOLVIMENTO SOCIAL,MUNICÍPIO DE CACHOEIRO DE ITAPEMIRIM - ES,SUDESTE,Estado do Espírito Santo,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,CAF,50000000.0,12500000.0,US$,Em preparação,2023-07-31 00:00:00,2025-09-28 00:00:00,,,,,,,,,,,2023
59380,PROGRAMA URBANISTICO INTEGRADO E SOCIAL DE CAJAMAR - SP,PROURBIS CAJAMAR - SP,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CAJAMAR - SP,SUDESTE,Estado de São Paulo,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,17777000.0,16668000.0,US$,Arquivado,2006-06-26 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2006
59409,PROGRAMA DE RENOVAÇÃO SOCIOESPACIAL DE CAMAÇARI - BA,SOCIOESPACIAL CAMAÇARI - BA,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CAMAÇARI - BA,NORDESTE,Estado da Bahia,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,25750000.0,25750000.0,US$,Arquivado,2006-10-03 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2006
60475,"PROGRAMA DE INTEGRAÇÃO E DESENVOLVIMENTO URBANO, SOCIAL E AMBIENTAL DO MUNICÍPIO DE CAMAÇARI/BA",PROGRAMA INTEGRAÇÃO - CAMAÇARI/BA,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CAMAÇARI - BA,NORDESTE,Estado da Bahia,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,CAF,80000000.0,20000000.0,US$,Em execução,2018-03-07 00:00:00,2020-06-27 00:00:00,2018-12-21,2019-03-12,2019-04-23,5/2019,2019-06-14,CFX3005,2024-12-14 00:00:00,2034-05-14 00:00:00,2024-06-14 00:00:00,2025-12-14 00:00:00,2018
59318,PROGRAMA DE DESENVOLVIMENTO MUNICIPAL INTEGRADO DO ESTADO DO RIO GRANDE DO SUL - CAMAQUÃ,Promun - Camaquã,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CAMAQUÃ - RS,SUL,Estado do Rio Grande do Sul,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,2967000.0,989000.0,US$,Arquivado,2006-01-13 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2006
60871,PROGRAMA DE DESENVOLVIMENTO E URBANIZAÇÃO DO MUNICÍPIO DE CAMARAGIBE/PE  PRODEM CAMARAGIBE,PRODEM/CAMARAGIBE,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CAMARAGIBE,NORDESTE,Estado de Pernambuco,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,CAF,50000000.0,12500000.0,US$,Em preparação,2022-08-08 00:00:00,2024-11-11 00:00:00,,,,,,,,,,,2022
59233,PROGRAMA INTEGRADO DE DESENVOLVIMENTO URBANO E INCLUSÃO SOCIAL DE CAMPINA GRANDE,CAMPINA GRANDE VIVA,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CAMPINA GRANDE - PB,NORDESTE,Estado da Paraíba,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,18000000.0,12000000.0,US$,Arquivado,2005-10-26 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2005
60870,PROGRAMA DE MOBILIDADE E DESENVOLVIMENTO SÓCIO-AMBIENTAL DE CAMPINA GRANDE - TRANSFORMA CAMPINA,TRANSFORMA CAMPINA,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CAMPINA GRANDE - PB,NORDESTE,Estado da Paraíba,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,FONPLATA,52000000.0,13000000.0,US$,Em execução,2022-08-09 00:00:00,2024-11-11 00:00:00,2023-08-04,2024-05-14,,,2024-05-14,BRA-42/2023 ,,,,,2022
57893,PROGRAMA DE COMBATE ÂS ENCHENTES DE CAMPINAS I,PROCEN I,SANEAMENTO BÁSICO,MUNICÍPIO DE CAMPINAS - SP,SUDESTE,Estado de São Paulo,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,19800000.0,13200000.0,US$,Repagamento,1993-10-21 00:00:00,1900-01-01 00:00:00,1996-06-18,1996-07-17,1997-03-04,,1997-03-16,939/OC-BR,2000-09-16 00:00:00,2025-09-16 00:00:00,2000-03-16 00:00:00,2003-03-16 00:00:00,1993
59351,PROGRAMA DE INCLUSÃO SOCIAL DA POPULAÇÃO RESIDENTE NA REGIÃO DO AEROPORTO INTERNACIONAL DE VIRACOPOS NO MUNICÍPIO DE CAMPINAS  - SP - 1ª FASE,Aeroporto Campinas - 1ª Fase,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CAMPINAS - SP,SUDESTE,Estado de São Paulo,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,75746846.0,74418445.0,R$,Arquivado,2006-02-24 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2006
59983,MOBILIDADE URBANA (PROJETO E IMPLANTAÇÃO DE VEÍCULO LEVE SOBRE TRILHO VLT),VLT,,MUNICÍPIO DE CAMPINAS - SP,SUDESTE,Estado de São Paulo,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,CAF,,0.0,R$,Arquivado,2013-12-17 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2013
60418,PROGRAMA DE DESENVOLVIMENTO URBANO NA CIDADE DE CAMPINAS  - AVANÇA CAMPINAS_X000D_,AVANÇA CAMPINAS,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CAMPINAS - SP,SUDESTE,Estado de São Paulo,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,FONPLATA,36000000.0,28500000.0,US$,Arquivado,2017-11-10 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2017
60418,PROGRAMA DE DESENVOLVIMENTO URBANO NA CIDADE DE CAMPINAS  - AVANÇA CAMPINAS_X000D_,AVANÇA CAMPINAS,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CAMPINAS - SP,SUDESTE,Estado de São Paulo,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,NDB,78000000.0,28500000.0,US$,Arquivado,2017-11-10 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2017
60540,CAMPINAS CIDADE DO CONHECIMENTO E DA INOVAÇÃO,Campinas Cidade Inteligente,P & D E INOVAÇÃO,MUNICÍPIO DE CAMPINAS - SP,SUDESTE,Estado de São Paulo,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,55440000.0,14200000.0,US$,Arquivado,2019-02-14 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2019
60942,"MELHORIA DO SISTEMA DE MACRODRENAGEM VISANDO A DIMINUIÇÃO DOS EVENTOS DE ENCHENTES, ALAGAMENTOS E INUNDAÇÕES E IMPLANTAÇÃO DE PARQUES LINEARES NO MUNICÍPIO DE CAMPINAS, SP",Melhoria na macrodrenagem no município de Campinas,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CAMPINAS - SP,SUDESTE,Estado de São Paulo,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,CAF,56000000.0,14000000.0,US$,Arquivado,2023-06-26 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2023
61060,CAMPINAS + SUSTENTÁVEL: CONSTRUINDO UM FUTURO MELHOR,Campinas + Sustentável,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CAMPINAS - SP,SUDESTE,Estado de São Paulo,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,NDB,107552000.0,26888000.0,US$,Arquivado,2024-01-26 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2024
59301,PROGRAMA DE DESENVOLVIMENTO MUNICIPAL INTEGRADO NO ESTADO DO RIO GRANDE DO SUL - CAMPO BOM - RS,Promun - Campo Bom,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CAMPO BOM - RS,SUL,Estado do Rio Grande do Sul,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,2500100.0,17250000.0,R$,Arquivado,2006-01-13 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2006
59395,"PROGRAMA DE DESENVOLVIMENTO SOCIAL, AMBIENTAL E URBANO DE CAMPO BOM - RS",PROGRAMA PRODUS - CAMPO BOM,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CAMPO BOM - RS,SUL,Estado do Rio Grande do Sul,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,CAF,34939300.0,80359700.0,US$,Arquivado,2006-08-14 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2006
58807,PROGRAMA DE RECUPERAÇÃO E PRESERVAÇÃO DAS ÁREAS DEGRADADAS DO CÓRREGO SÓTER,CÓRREGO SÓTER/Cpo. Gde-MS,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CAMPO GRANDE - MS,CENTRO OESTE,Estado do Mato Grosso do Sul,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,FONPLATA,6148000.0,1537000.0,US$,Repagamento,2001-03-28 00:00:00,1900-01-01 00:00:00,2001-11-14,2002-03-27,2002-04-25,,2002-05-15,BR-06/02,,,2005-03-15 00:00:00,2005-03-15 00:00:00,2001
59126,PROGRAMA DE RECUPERAÇÃO DAS ÁREAS DEGRADADAS DO CÓRREGO IMBIRUSSU,PROJETO IMBIRUSSU,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CAMPO GRANDE - MS,CENTRO OESTE,Estado do Mato Grosso do Sul,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,FONPLATA,17061000.0,17061000.0,US$,Repagamento,2004-08-30 00:00:00,1900-01-01 00:00:00,2007-04-24,2007-06-21,2007-08-09,10/2007,2007-09-06,BR-12/2007,2012-04-20 00:00:00,2032-04-20 00:00:00,2011-08-09 00:00:00,2011-08-09 00:00:00,2004
59286,PROGRAMA DE DESENVOLVIMENTO INTEGRADO DO MUNICÍPIO DE CAMPO GRANDE/MS,VIVA CAMPO GRANDE,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CAMPO GRANDE - MS,CENTRO OESTE,Estado do Mato Grosso do Sul,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,19382000.0,19382000.0,US$,Repagamento,2005-12-16 00:00:00,2008-09-25 00:00:00,2008-01-29,2008-02-13,2008-05-14,11/2008,2008-06-03,1960/OC-BR,2013-10-15 00:00:00,2033-04-15 00:00:00,2012-06-03 00:00:00,2014-06-03 00:00:00,2005
59745,PROGRAMA DE DESENVOLVIMENTO INTEGRADO E QUALIFICAÇÃO URBANA DE CAMPO GRANDE - VIVA CAMPO GRANDE - 2ª  ETAPA,VIVA CAMPO GRANDE - 2ª ETAPA,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CAMPO GRANDE - MS,CENTRO OESTE,Estado do Mato Grosso do Sul,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,50000000.0,50000000.0,US$,Arquivado,2010-02-01 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2010
59979,PROGRAMA DE DESENVOLVIMENTO INTEGRADO DO MUNICÍPIO DE CAMPO GRANDE - VIVA CAMPO GRANDE II,Viva Campo Grande II,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CAMPO GRANDE - MS,CENTRO OESTE,Estado do Mato Grosso do Sul,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,56000000.0,56000000.0,US$,Repagamento,2013-08-20 00:00:00,2016-10-03 00:00:00,2015-11-26,2015-12-16,2016-09-15,37/2016,2017-05-12,3630/OC-BR,2022-09-15 00:00:00,2042-03-15 00:00:00,2022-05-12 00:00:00,2023-12-12 00:00:00,2013
60109,PROGRAMA REQUALIFICAÇÃO URBANA NA CIDADE CAMPO GRANDE,REQUALICG,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CAMPO GRANDE - MS,CENTRO OESTE,Estado do Mato Grosso do Sul,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,CAF,70000000.0,70000000.0,US$,Arquivado,2014-11-06 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2014
60340,"PROGRAMA DE DESENVOLVIMENTO SUSTENTÁVEL DE CAMPO GRANDE, MS",Cidade Sustentável,SANEAMENTO BÁSICO,MUNICÍPIO DE CAMPO GRANDE - MS,CENTRO OESTE,Estado do Mato Grosso do Sul,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,CAF,82000000.0,20500000.0,US$,Arquivado,2019-03-19 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2019
61131,MORADIA DIGNA,Moradia Digna,,MUNICÍPIO DE CANDIOTA - RS,SUL,Estado do Rio Grande do Sul,Municipal,DOAÇÕES,FOCEM,2100000.0,0.0,US$,Arquivado,2024-03-20 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2024
59324,PROGRAMA DE DESENVOLVIMENTO MUNICIPAL INTEGRADO DO ESTADO DO RIO GRANDE DO SUL -CANELA - RS,Promun - Canela,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CANELA - RS,SUL,Estado do Rio Grande do Sul,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,3775000.0,1258000.0,US$,Arquivado,2006-01-13 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2006
59302,PROGRAMA DE DESENVOLVIMENTO MUNICIPAL INTEGRADO NO ESTADO DO RIO GRANDE DO SUL-CANGUÇU,Promun - Canguçu - RS,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CANGUÇU - RS,SUL,Estado do Rio Grande do Sul,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,9308100.0,,R$,Arquivado,2006-01-13 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2006
116,PROGRAMA INTEGRADO DE INVESTIMENTOS PARA REVITALIZAÇÃO E AMPLIAÇÃO DA INFRAESTRUTURA URBANA DE CANOAS - CANOAS PARA TODOS.,Canoas para Todos,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CANOAS - RS,SUL,Estado do Rio Grande do Sul,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,CAF,50000000.0,50000000.0,US$,Repagamento,2012-09-13 00:00:00,2015-01-04 00:00:00,2014-01-22,2013-11-04,2014-05-29,10/2014,2014-06-24,CFX2183,2017-12-24 00:00:00,2026-06-24 00:00:00,2017-06-24 00:00:00,2017-06-24 00:00:00,2012
59229,"PROGRAMA DE MACRODRENAGEM, RECUPERAÇÃO AMBIENTAL E DESENVOLVIMENTO URBANO DE CANOAS/RS",PRÓ-CANOAS,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CANOAS - RS,SUL,Estado do Rio Grande do Sul,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,CAF,15077000.0,15076500.0,US$,Repagamento,2005-10-04 00:00:00,1900-01-01 00:00:00,2007-10-22,2007-12-28,2007-12-20,42/2007,2007-12-28,CFX1115,,,2011-12-28 00:00:00,2011-09-30 00:00:00,2005
59385,PROJETO DE INFRAESTRUTURA URBANA DO MUNICÍPIO DE CANOINHAS - SC,INFRA-ESTRUTURA URBANA DE CANOINHAS,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CANOINHAS - SC,SUL,Estado de Santa Catarina,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,FONPLATA,5250000.0,3500000.0,US$,Arquivado,2006-07-07 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2006
59274,PROGRAMA DE DESENVOLVIMENTO INTEGRADO - PDI,PDI-MUNICÍPIO DE CASCAVEL - PR,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CASCAVEL - PR,SUL,Estado do Paraná,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,28750000.0,28750000.0,US$,Repagamento,2009-10-01 00:00:00,2012-09-27 00:00:00,2013-08-07,2013-09-26,2013-12-04,52/2013,2013-12-27,2999/OC-BR,2019-04-15 00:00:00,2038-10-15 00:00:00,2018-12-27 00:00:00,2019-12-27 00:00:00,2009
60622,PROGRAMA DE DESENVOLVIMENTO URBANO DE CASCAVEL-PDU CASCAVEL,PDU CASCAVEL,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CASCAVEL - PR,SUL,Estado do Paraná,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,FONPLATA,27500000.0,6875000.0,US$,Em execução,2019-08-14 00:00:00,2021-10-14 00:00:00,2020-06-02,2022-08-04,2021-10-20,29/2021,2022-08-04,BRA-26/2020,2026-10-15 00:00:00,2037-10-15 00:00:00,2027-08-04 00:00:00,2027-08-04 00:00:00,2019
59411,PROGRAMA DE DESENVOLVIMENTO URBANO INTEGRADO DE CATANDUVA - SP,URBANO INTEGRADO CATANDUVA - SP,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CATANDUVA - SP,SUDESTE,Estado de São Paulo,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,8439000.0,8439000.0,US$,Repagamento,2006-10-10 00:00:00,2010-06-06 00:00:00,2009-12-11,2009-12-11,2010-08-06,33/2010,2010-12-21,2268/OC-BR,2016-04-15 00:00:00,2035-10-15 00:00:00,2014-12-21 00:00:00,2014-12-21 00:00:00,2006
59711,PROGRAMA DE INFRAESTRUTURA DE CAUCAIA - PROINF,PROINF CAUCAIA,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CAUCAIA - CE,NORDESTE,Estado do Ceará,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,CAF,30000000.0,30000000.0,US$,Arquivado,2009-08-25 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2009
60346,CAUCAIA CIDADE SAUDÁVEL,Caucaia Município Saudável ,SAÚDE,MUNICÍPIO DE CAUCAIA - CE,NORDESTE,Estado do Ceará,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,28000000.0,9000000.0,US$,Arquivado,2017-07-13 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2017
60347,PROGRAMA DE INFRAESTRUTURA INTEGRADA DE CAUCAIA  CE,CAUCAIA INTEGRADA,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CAUCAIA - CE,NORDESTE,Estado do Ceará,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,CAF,80000000.0,20000000.0,US$,Em execução,2017-10-16 00:00:00,2019-12-11 00:00:00,2018-06-19,2018-10-17,2018-09-05,20/2018,2018-10-17,CFX 2881,2023-04-17 00:00:00,2035-10-17 00:00:00,2023-10-17 00:00:00,2025-04-17 00:00:00,2017
60826,PROGRAMA DE INFRAESTRUTURA INTEGRADA DE CAUCAIA II ? INTEGRA CAUCAIA _X000D_,INTEGRA CAUCAIA,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CAUCAIA - CE,NORDESTE,Estado do Ceará,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,CAF,80000000.0,20000000.0,US$,Em preparação,2022-07-20 00:00:00,2024-11-11 00:00:00,,,,,,,,,,,2022
59304,PROGRAMA DE DESENVOLVIMENTO MUNICIPAL INTEGRADO NO ESTADO DO RIO GRANDE DO SUL - CAXIAS DO SUL,Promun - Caxias do Sul,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CAXIAS DO SUL - RS,SUL,Estado do Rio Grande do Sul,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,BIRD,181881700.0,139442100.0,R$,Arquivado,2006-01-13 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2006
59446,PROGRAMA DE DESENVOLVIMENTO DA INFRA-ESTRUTURA E DOS SERVIÇOS BÁSICOS DE CAXIAS DO SUL,SERVIÇOS BÁSICOS CAXIAS DO SUL,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CAXIAS DO SUL - RS,SUL,Estado do Rio Grande do Sul,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,CAF,28800000.0,43167000.0,US$,Repagamento,2007-02-14 00:00:00,2009-06-06 00:00:00,2009-03-20,2009-12-14,2009-07-21,14/2009,2009-12-14,CFX1306,2013-06-14 00:00:00,2025-06-14 00:00:00,2012-12-14 00:00:00,2012-12-14 00:00:00,2007
60042,PROGRAMA DE DESENVOLVIMENTO DA INFRAESTRUTURA E DOS SERVIÇOS BÁSICOS DE CAXIAS DO SUL II - PDI II,PDI II Caxias do Sul/RS,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CAXIAS DO SUL - RS,SUL,Estado do Rio Grande do Sul,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,CAF,33000000.0,33000000.0,US$,Repagamento,2013-12-02 00:00:00,2016-10-03 00:00:00,2015-11-18,2014-11-28,2016-05-12,23/2016,2017-12-28,CFX2799,2022-06-28 00:00:00,2033-12-28 00:00:00,2021-12-28 00:00:00,2024-12-28 00:00:00,2013
61171,PROGRAMA DE TRANSFORMAÇÃO DIGITAL E CIDADE INTELIGENTE DE CAXIAS DO SUL - PRODIGITAL CAXIAS DO SUL,PRODIGITAL CAXIAS DO SUL,P & D E INOVAÇÃO,MUNICÍPIO DE CAXIAS DO SUL - RS,SUL,Estado do Rio Grande do Sul,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,CAF,40000000.0,10000000.0,US$,Em negociação,2024-05-02 00:00:00,2026-07-02 00:00:00,2025-02-28,,,,,,,,,,2024
59244,PROJETO DE MELHORIA E EXPANSÃO DA INFRA-ESTRUTURA VIÁRIA DE CHAPECÓ,CHAPECÓ,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE CHAPECÓ - SC,SUL,Estado de Santa Catarina,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,FONPLATA,14750000.0,14750000.0,US$,Repagamento,2005-11-21 00:00:00,2009-06-06 00:00:00,2007-11-20,2007-12-12,2008-05-13,14/2008,2008-06-10,BR-13/2007,2013-12-10 00:00:00,2033-12-10 00:00:00,2013-06-10 00:00:00,2015-12-10 00:00:00,2005
61114,"PROJETO DE IMPLANTAÇÃO DO CONTORNO VIÁRIO SUDOESTE, NO MUNICÍPIO DE CHAPECÓ/SC",Implantação do Contorno Viário Sudoeste,,MUNICÍPIO DE CHAPECÓ - SC,SUL,Estado de Santa Catarina,Municipal,DOAÇÕES,FOCEM,,,US$,Arquivado,2024-03-20 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2024
59425,PROGRAMA DE DESENVOLVIMENTO URBANO E SANEAMENTO AMBIENTAL DE COLATINA - ES,PROGRAMA INTEGRADO DE COLATINA,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE COLATINA - ES,SUDESTE,Estado do Espírito Santo,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,11000000.0,11000000.0,US$,Repagamento,2006-11-24 00:00:00,2012-10-29 00:00:00,2012-05-09,2012-06-28,2012-08-09,24/2012,2012-10-26,2751,2018-04-15 00:00:00,2037-10-15 00:00:00,2016-10-26 00:00:00,2018-10-26 00:00:00,2006
59287,PROGRAMA DE CONSOLIDAÇÃO E MELHORIAS DE INFRA-ESTRUTURA SOCIAL,Colombo Mais Social,DESENVOLVIMENTO URBANO E MOBILIDADE,MUNICÍPIO DE COLOMBO - PR,SUL,Estado do Paraná,Municipal,OPERAÇÃO DE CRÉDITO EXTERNO,BID,9188000.0,9187000.0,US$,Arquivado,2005-12-23 00:00:00,1900-01-01 00:00:00,,,,,,,,,,,2005
